wing,source,url,section,page_type_observed,title,description,h1,h2_sample
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/pricing-copy,pricing-copy,roi-pricing-tool,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,"Thousands of Businesses Grow with Frontdesk | All your customer communications, in one agentic platform. | The AI Workforce that Never Sleeps | The only agentic CRM that fills itself. | Agentic AI that Powers Every Stage of the Customer Journey | Every Communication Channel, One AI Platform | AI That Knows When to Escalate | The AI Receptionist that Broke the Internet"
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/pricing,pricing,roi-pricing-tool,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,"Thousands of Businesses Grow with Frontdesk | All your customer communications, in one agentic platform. | The AI Workforce that Never Sleeps | The only agentic CRM that fills itself. | Agentic AI that Powers Every Stage of the Customer Journey | Every Communication Channel, One AI Platform | AI That Knows When to Escalate | The AI Receptionist that Broke the Internet"
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/features,features,feature-overview,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,"Thousands of Businesses Grow with Frontdesk | All your customer communications, in one agentic platform. | The AI Workforce that Never Sleeps | The only agentic CRM that fills itself. | Agentic AI that Powers Every Stage of the Customer Journey | Every Communication Channel, One AI Platform | AI That Knows When to Escalate | The AI Receptionist that Broke the Internet"
Iris Platform,Attio,https://attio.com/,home,other,Attio: Ask more from CRM,"Powerful, flexible and data-driven, Attio makes it easy to build the exact CRM your business needs.",The revenue platform engineered for scale.,"[0 1 ] Powerful platform | Start with 14 days of Pro, for free. | [0 2 ] Adaptive model | [0 3 ] data enrichment | [0 4 ] Built for scale | Enterprise-ready, out of the box. | The next era of revenue runs on Attio. | Platform"
Iris Platform,Attio,https://attio.com/platform/ask,platform,feature,Ask Attio | Attio,Ask more from CRM.,Ask Attio.,Simply powerful customer intelligence. | Universal Context TM | Intelligence built for how you work and what you do. | From one expert to everyone. | Ask more from CRM. Ask Attio. | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/platform/ai,platform,feature,Embedded intelligence | Attio,"Build powerful systems with Attio’s AI features. Transform complex GTM tasks into effortless, intelligent workflows.",Embedded intelligence | Embedded intelligence,"Every rep, infinitely multiplied. | Every rep, infinitely multiplied. | Ask Attio. | Autonomous work in action. | Autonomous work in action. | Autonomous work in action. | Smarter calls, from kickoff to close. | CRM, meet MCP."
Iris Platform,Attio,https://attio.com/platform/data,platform,feature,Data structure & syncing | Attio,"Model your data structure, get automatic enrichment, and syncing from your integrations. Attio gives you complete control to build the perfect CRM.",Data model,"One context. Every team. | Blazingly fast, amazingly flexible. | Context that stays current. | Automatic enrichment, automatic advantage. | Unify your data sources. | Unify your data sources. | Unify your data sources. | From data to decisions, instantly."
Iris Platform,Attio,https://attio.com/platform/agents,platform,feature,Agents,"Attio is the AI CRM with agents that qualify leads, brief reps for every call, and surface signals, built on Universal Context for scaling revenue teams.",Infinite scale,"Agents, at your call. | More revenue, same team. | An agent for every job. | Start with a 14 -day free trial of Pro. | Platform | Company | Import from | Attio for"
Iris Platform,Attio,https://attio.com/platform/sequences,platform,feature,Sequences | Attio,Go from first touch to final signature with perfectly crafted emails delivered right on cue.,Sequences,"Signal, sequence, success. | Step inside Sequences. | Zero-touch follow-ups. | Handwritten warmth. | Handwritten warmth. | Handwritten warmth. | Every interaction in Attio. | Attio plugs in. You take off."
Iris Platform,Attio,https://attio.com/platform/call-intelligence,platform,feature,Attio | Call Intelligence,"Every conversation captured, summarized, and synced to your CRM — instantly.",Call Intelligence,"Never take notes again. | From hello to handoff, every word lives in Attio. | One conversation. Limitless insights. | One conversation. Limitless insights. | One conversation. Limitless insights. | Instant sync. Zero setup friction. | Take a look at templates. | Take a look at templates."
Iris Platform,Attio,https://attio.com/platform/reporting,platform,feature,Reporting | Attio,"Real-time reporting for go-to-market teams. Create bar, funnel, pie, and more. Attio transforms millions of data points into insights for your entire team.",Reporting,Reports for the ones who own the number. | The reporting engine for go-to-market teams. | Powerful data exploration. | Start with a 14 -day free trial of Pro. | Platform | Company | Import from | Attio for
Iris Platform,Attio,https://attio.com/platform/developers,platform,feature,Attio | Developer Platform,Attio is the CRM for developers.,[ Developer Platform ] | [ Developer Platform ] | [ Developer Platform ],"Dream. Code. Ship. | Dream. Code. Ship. | Dream. Code. Ship. | Expose Attio to AI clients. | Expose Attio to AI clients. | Integrate Attio with anything. | Integrate Attio with anything. | Build your Attio, your way."
Iris Platform,Attio,https://attio.com/apps,apps,other,App Store | Attio,Discover new apps to help you work more efficiently on Attio.,Apps & integrations,"One platform, endless possibilities. | Everything you need. | Everything you need. | Discover apps. | Build with us. | Platform | Company | Import from"
Iris Platform,Attio,https://attio.com/help/reference/attio-101,help,other,Attio 101 | Attio Help Center,Begin your journey with the CRM for modern go-to-market teams.,Attio 101,Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/experts,experts,other,Hire an expert | Attio,Supercharge your go-to-market motion by working with an Attio Expert. Get hands-on guidance to unlock your team's full potential.,Elevate your GTM with an expert.,Menu | novlini® | Neon Deer Data Labs | Sideways CRM | dialed technologies | Revautex | Crawl Walk Run | Kops
Iris Platform,Attio,https://attio.com/startups,startups,other,Startup Program | Attio,Discover why ambitious startups love Attio. The CRM for the next generation of builders. Get up to 80% off one year. ,Startup program | 80% off Attio. Benefits built for startups.,Attio for startups. | The CRM that grows as fast as you do. | Some of Our Startup Program partners. | The tools you’re already building with. At a fraction of the cost. | Frequently asked questions | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/contact/sales,contact,conversion,Talk to Sales | Attio,See how Attio can power your GTM motion with a product expert.,Talk to Sales | Talk to Sales,See Attio in action. | See Attio in action. | Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/help,help,other,How can we help? | Attio Help Center,Get answers to common questions on all things Attio,How can we help?,Get started with Attio 101. | Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/help/academy,help,other,Academy | Attio Help Center,"Get started with Attio in a few short videos. Connect your inbox, set up your pipelines, and start using Attio's tools across your GTM team.",Attio Academy,Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/partners,partners,partner-channel,Partner Programs | Attio,"From building technology around our platform to creating content about Attio, we have a program for every need.",Partner programs,Partner with us to build the next generation of CRM. | 01 / App partners | 02 / Creator partners | 03 / Expert partners | Expert Partners | Keep up to date. | Platform | Company
Iris Platform,Attio,https://attio.com/changelog,changelog,other,2026 | Attio Changelog,"All Attio product updates, feature releases, and improvements from 2026.",What’s new,"Custom context in Ask Attio | Record page redesign | Request access to workflows directly | Changelog (May 28, 2026) | New Plain app | Ask Attio to take action | Filter by current user | Mobile activity feed"
Iris Platform,Attio,https://attio.com/blog,blog,resource-library,Insights & updates | Attio Blog,"Learn more about Attio, CRM, and GTM from members of our team and industry-leading experts.",,Introducing Ask Attio | Introducing Ask Attio | Latest articles | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/engineering/blog,engineering,resource-library,Engineering Blog | Attio,"How our engineering team builds the infrastructure, systems, and interfaces on our mission to redefine CRM.",,Latest articles | Ready to redefine the world’s largest software category? | Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/careers,careers,other,Careers | Attio,Looking for your next challenge? Changing paradigms isn't easy and we're looking for more exceptional people to join the team and change CRM forever.,Careers,"Our mission is to build the CRM for the next generation. | Join a team of builders. | 130+ team members. | Our values. | Open positions. | Right role, right time. | Keep up to date. | Platform"
Iris Platform,Attio,https://attio.com/customers,customers,other,Customers | Attio,Discover how thousands of companies use Attio to scale their business.,Customers,The CRM behind the next generation of companies. | 83% faster lead triage. How Granola turns product signals into revenue at scale. | Workflow automation at scale. How Modal uses Attio to accelerate product-led growth. | A single source of truth for GTM. How Flatfile uses Attio as their business engine. | Cloud infrastructure magic. How Railway turned usage data into revenue with Attio. | From fragmented to unified. How USV turned siloed data into a source of truth with Attio. | Complete GTM visibility. Why Snackpass switched from Salesforce to Attio. | 25% revenue boost. How Passionfroot built a creator-first CRM which scales.
Iris Platform,Attio,https://attio.com/pricing,pricing,roi-pricing-tool,Pricing | Attio,"See the differences between our plans. Attio pricing and feature comparisons for Attio Free, Plus, Pro, and Enterprise plans.",From zero to IPO.,Credits | Workspace | Automations | Email and calendar | Enrichment | Reporting | Security and admin | Support
Iris Platform,Attio,https://attio.com/engineering/blog/introducing-universal-context,engineering,resource-library,Introducing Universal Context™,Universal Context is the first system in any CRM to provide External Consistency for AI agents.,Introducing Universal Context,New ways of thinking about data | Schema as context | The promise of generative application logic | The AI future of CRM | Table of Contents | Ready to redefine the world’s largest software category? | Platform | Company
Iris Platform,Attio,https://attio.com/refer,refer,other,Referral Program | Attio,Join Attio's referral program and unlock exclusive rewards! Share your unique code with your network.,Referral program,"Gift teams 10% off. Earn exclusive rewards. | Our referral process. | Selected just for you. | Your questions, answered. | Ready to join the program? | Platform | Company | Import from"
Iris Platform,Attio,https://attio.com/redefine,redefine,other,Redefining CRM | Attio,"Customer relationship magic: A CRM that works for you, not the other way around.",Customer relationship magic.,The time has come to redefine CRM. | What does customer relationship magic mean? | This is customer relationship magic.
Iris Platform,Attio,https://attio.com/solutions/startup-crm,solutions,other,Attio: Ask more from CRM,"Powerful, flexible and data-driven, Attio makes it easy to build the exact CRM your business needs.",CRM for startups,The real-time CRM for scaling startups. | From zero to one | Build your go‑to‑market engine. | Pipeline management | Start with a 14 -day free trial of Pro. | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/solutions/deal-flow-management-software,solutions,other,Attio: Ask more from CRM,"Powerful, flexible and data-driven, Attio makes it easy to build the exact CRM your business needs.",Deal flow CRM,The CRM for custom deal flow. | Organize | World-class deal tracking. | Pipeline management | Easily build the | perfect pipeline. | Start with a 14 -day free trial of Pro. | Platform
Iris Platform,Attio,https://attio.com/apps/gmail,apps,other,Gmail Integration | Attio,Sync your workspace to your Gmail and Google Calendar,Gmail,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/outlook,apps,other,Outlook Integration | Attio,Sync your workspace to Outlook to keep your team aligned,Outlook,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/segment,apps,other,Segment Integration | Attio,Create and update records in Attio using Segment event data,Segment,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/mailchimp,apps,other,Mailchimp Integration | Attio,Automate Mailchimp with Attio automations,Mailchimp,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/slack,apps,other,Slack Integration | Attio,Ask anything and trigger workflows from Slack. ,Slack,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/outreach,apps,other,Outreach Integration | Attio,Automate email sequences from Attio,Outreach,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/mixmax,apps,other,Mixmax Integration | Attio,Automate Mixmax with Attio automations,Mixmax,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/typeform,apps,other,Typeform Integration | Attio,Respond to Typeform form submissions inside Attio,Typeform,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/zapier,apps,integration,Zapier Integration | Attio,Connect Attio to thousands of services and build powerful automations,Zapier,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/templates,templates,other,Automation Templates | Attio,"Automate your GTM efforts with Attio Automations. Search pre-built workflow templates for Sales, PLG, PLS, and Revenue Operations.",CRM templates library,Workflow automation templates. | Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/download,download,other,Downloads | Attio,"Attio is available for iOS, Android, and Chrome.",Desktop & mobile,Download Attio. | Platform | Company | Import from | Attio for | Apps | Resources
Iris Platform,Attio,https://attio.com/legal/services-agreement,legal,other,Services Agreement,By logging into your Attio account you agree to be bound by our Services Agreement.,Attio Services Agreement,"1. Definitions | 2. Provision of Attio Services | 3. Term | 4. Grant of Licence and Scope of Authorised Use | 5. Administrators and Users | 6. Third-Party Platforms | 7. Data Enrichment Services | 8. Invoicing, Free Trial and Payment"
Iris Platform,Attio,https://attio.com/legal/privacy,legal,supporting-resource,Privacy Policy | Attio,"We are committed to providing an environment that is safe, secure, and available to all of our customers all the time.",Privacy Policy,1. Introduction | 2. What personal data do we collect and from whom? | 3. Lawful use of your personal data | 4. Who do we share your data with? | 5. Where we hold and process your personal data | 6. Security | 7. Your rights | 8. Retention of personal data
Iris Platform,Attio,https://attio.com/partners/app-partners,partners,partner-channel,App Partner Program | Attio,Develop custom integrations to expand the Attio ecosystem.,App partners,Build apps that transform GTM. | Start building. | Explore existing apps. | Frequently asked questions | Different ways to partner | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/apps/chatgpt,apps,other,ChatGPT Integration | Attio,Bring your Attio CRM into ChatGPT,ChatGPT,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/claude,apps,other,Claude Integration | Attio,"Search, manage, and update Attio from Claude",Claude,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/fibbler,apps,other,Fibbler Integration | Attio,Match LinkedIn Ads data to CRM accounts and prove ROI,Fibbler,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/meet-record,apps,other,Outdoo AI Integration | Attio,Build top sales teams with AI-driven meeting insights,Outdoo AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/cometly,apps,other,Cometly Integration | Attio,AI Marketing Attribution & Analytics Software,Cometly,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/segmetrics,apps,other,Segmetrics Integration | Attio,Uncover the hidden profit in every part of your funnel,Segmetrics,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/etropo,apps,other,Etropo Integration | Attio,Modern and efficient way to manage your marketing budget.,Etropo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/audit,apps,other,Audit Integration | Attio,Stop guessing how messy your Attio is,Audit,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/arka-analytics,apps,other,Arka Analytics Integration | Attio,Copilot & Analytics for Attio,Arka Analytics,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/first-distro,apps,other,First Distro Integration | Attio,Prevent churn. Increase retention.,First Distro,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/permute,apps,other,Permute Integration | Attio,AI-native executive intelligence and automations platform,Permute,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/funnelstory,apps,other,FunnelStory Integration | Attio,FunnelStory is an AI Customer Super­Intelligence platform,FunnelStory,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/productbet,apps,other,Productbet Integration | Attio,ProductBet connects your existing tools and uses AI to find ,Productbet,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/prompt-ql,apps,other,PromptQL Integration | Attio,Multiplayer AI with wiki,PromptQL,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/pipedream,apps,other,Pipedream Integration | Attio,Build and deploy AI agents for Attio with Pipedream,Pipedream,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/relay-app,apps,other,Relay.app Integration | Attio,The easiest way for everyone to build AI agents.,Relay.app,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/spiich,apps,other,Spiich Integration | Attio,AI sales assistant,Spiich,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/klavis-ai,apps,other,Klavis AI Integration | Attio,Open Source MCP Integrations for AI Applications,Klavis AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/den,apps,other,Den Integration | Attio,AI Connected Workspace,Den,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/super,apps,other,Super Integration | Attio,AI Search on your Attio data + all your company tools,Super,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/scoutos,apps,other,Scoutos Integration | Attio,"Build AI agents that automate workflows, connect tools ",Scoutos,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/default,apps,other,Default Integration | Attio,"Automate inbound scheduling, routing & enrichment workflows",Default,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/zams,apps,other,Zams Integration | Attio,Run your sales stack from Attio in plain English.,Zams,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/jet-admin-apps,apps,other,Jet Admin Integration | Attio,No-Code Web App Builder,Jet Admin,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/housecat,apps,other,Housecat Integration | Attio,The easiest way to build automations and workflows,Housecat,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/arcade-dev,apps,other,Arcade.dev Integration | Attio,Securely connect AI agents to Attio,Arcade.dev,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/magpai,apps,other,Magpai Integration | Attio,Workflows that don't feel like work.,Magpai,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/azava,apps,other,Azava Integration | Attio,Automatically send dealflow to your CRM,Azava,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/launchyfi,apps,other,Launchyfi Integration | Attio,Seamlessly sync Attio with Launchyfi to power AI GTM,Launchyfi,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/semblyai,apps,other,Sembly AI Integration | Attio,"Turn meetings into CRM notes, tasks & contacts",Sembly AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/synter,apps,other,Synter Integration | Attio,"Synter Media AI, sync your CRM data to build targeted ads",Synter,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/civic-iq,apps,other,Civic IQ Integration | Attio,Intent Signals for Gov Sellers,Civic IQ,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/teammates,apps,other,Teammates Integration | Attio,Empower your virtual workforce to manage your sales process,Teammates,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/howdy-go,apps,other,HowdyGo Integration | Attio,Interactive product demo software for go-to-market teams,HowdyGo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/luo,apps,other,Luo Integration | Attio,Your work runs on Luo,Luo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/obvious,apps,other,Obvious Integration | Attio,The gap between your potential and your tools just closed,Obvious,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/venta-ai,apps,other,Venta AI Integration | Attio,The compliant AI colleague for sales teams in Europe,Venta AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/composio,apps,other,Composio Integration | Attio,Skip the specs — seamlessly integrate any tool you need,Composio,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/flowla,apps,other,Flowla Integration | Attio,"Deal rooms for Attio, with auto sync and engagement tracking",Flowla,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/cotera,apps,other,Cotera Pre Meeting Research Integration | Attio,Get a dossier on the person you're meeting with.,Cotera Pre Meeting Research,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/konnectify,apps,other,Konnectify Integration | Attio,Connect Attio to your other apps and automate workflows,Konnectify,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/partnero,apps,partner-channel,Partnero Integration | Attio,"Keep affiliates, deals, and commissions in sync",Partnero,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/sim,apps,other,Sim Integration | Attio,"Build, deploy, and manage AI Agents",Sim,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/outfunnel,apps,other,Outfunnel Integration | Attio,"Connect Attio to email marketing tools, databases, and forms",Outfunnel,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/fastnai,apps,other,fastn.ai Integration | Attio,Unified API to embed and manage SaaS integrations.,fastn.ai,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/integrately,apps,other,Integrately Integration | Attio,Integrately - No code automation platform ,Integrately,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/autoscaled,apps,other,AutoScaled Integration | Attio,Generate personalized sales presentations from Attio data,AutoScaled,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/bound,apps,other,Bound Integration | Attio,Bound is your FX copilot,Bound,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/dimedove,apps,other,Dimedove Integration | Attio,Qualify leads at scale.,Dimedove,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/helios,apps,other,Helios Integration | Attio,The AI-native workflow automation platform,Helios,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/caddie-ai,apps,other,Caddie AI Integration | Attio,Your personal AI agent that learns and works like you.,Caddie AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/stimulir,apps,other,Stimulir Integration | Attio,Agent Business OS,Stimulir,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/tinct,apps,other,Tinct Integration | Attio,Personalize your landing pages for every company you target,Tinct,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/veck,apps,other,Veck Integration | Attio,Send Veck projects to Attio as deals,Veck,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/pollen,apps,other,Pollen Integration | Attio,AI agents for customer success,Pollen,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/stilla,apps,other,Stilla Integration | Attio,Let AI closes the loop: customer request → ship → close deal,Stilla,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/pandadoc,apps,other,PandaDoc Integration | Attio,"Streamline documents end-to-end, without ever leaving Attio",PandaDoc,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/sequence,apps,other,Sequence Integration | Attio,"Modern quotes, contracts and billing for AI and SaaS",Sequence,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/maple-billing,apps,other,Measure Integration | Attio,Spin up contracts and automate billing for your contacts,Measure,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/paid,apps,other,Paid Integration | Attio,"Quote to billing, all in Attio",Paid,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/hyperline,apps,other,Hyperline Integration | Attio,The new standard for revenue management,Hyperline,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/monetize-now,apps,other,MonetizeNow Integration | Attio,"AI-powered CPQ, Billing, Metering for omni-channel B2B SaaS",MonetizeNow,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/turnstile,apps,other,Turnstile Integration | Attio,Complete quote-to-cash for sales led startups in minutes,Turnstile,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/stripe-invoicing,apps,other,Stripe Invoicing Integration | Attio,Streamline billing with Stripe invoicing directly in Attio,Stripe Invoicing,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/attibooks,apps,other,Attibooks Integration | Attio,Create and sync QuickBooks invoices from any Attio record,Attibooks,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/solvimon,apps,other,Solvimon Integration | Attio,Integration for Solvimon quote to cash solution,Solvimon,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/google-meet,apps,other,Google Meet Integration | Attio,Keep your Attio workspace and team connected with Google Meet,Google Meet,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/microsoft-teams,apps,other,Microsoft Teams Integration | Attio,Connect Attio to Microsoft Teams and manage your contacts and meetings,Microsoft Teams,Overview | How it works | Configure | Connecting Attio to Teams with Relay.app | Connecting Attio to Microsoft Teams with Zapier | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/apps/zoom,apps,other,Zoom Integration | Attio,Connect Attio to Zoom to keep your workspace coordinated,Zoom,Overview | How it works | Configure | Connecting Attio to Zoom with Relay.app | Connecting Attio to Zoom with Zapier | Platform | Company | Import from
Iris Platform,Attio,https://attio.com/apps/granola,apps,other,Granola Integration | Attio,"Your AI-powered meeting notes, added to Attio",Granola,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
